Website,CDN_Server_1,CDN_Server_2,CDN_Server_3,CDN_Server_4,CDN_Server_5,CDN_Server_6,CDN_Server_7,CDN_Server_8,CDN_Server_9,CDN_Server_10,CDN_Server_11,CDN_Server_12,CDN_Server_13,IP1,IP2,IP3,IP4,IP5,IP6,IP7,IP8,IP9,IP10,IP11,IP12,IP13
heroku.com,server-108-138-159-127.dfw56.r.cloudfront.net,server-18-239-69-114.ams58.r.cloudfront.net,server-18-173-132-122.jfk52.r.cloudfront.net,server-54-192-51-125.yul62.r.cloudfront.net,server-18-165-227-44.lhr61.r.cloudfront.net,server-18-173-132-106.jfk52.r.cloudfront.net,server-3-161-82-66.fra56.r.cloudfront.net,server-3-168-86-81.sfo5.r.cloudfront.net,server-18-161-246-43.maa50.r.cloudfront.net,server-3-168-86-11.sfo5.r.cloudfront.net,server-18-67-110-64.syd62.r.cloudfront.net,server-18-155-68-9.sin52.r.cloudfront.net,,108.138.159.127,18.239.69.114,18.173.132.122,54.192.51.125,18.165.227.44,18.173.132.106,3.161.82.66,3.168.86.81,18.161.246.43,3.168.86.11,18.67.110.64,18.155.68.9,None
dhl.de,a184-85-180-56.deploy.static.akamaitechnologies.com,a95-100-71-152.deploy.static.akamaitechnologies.com,a23-67-130-115.deploy.static.akamaitechnologies.com,a2-18-220-144.deploy.static.akamaitechnologies.com,a23-207-119-237.deploy.static.akamaitechnologies.com,a23-217-135-133.deploy.static.akamaitechnologies.com,a23-222-61-225.deploy.static.akamaitechnologies.com,,,,,,,184.85.180.56,95.100.71.152,23.67.130.115,2.18.220.144,23.207.119.237,23.217.135.133,23.222.61.225,None,None,None,None,None,None
codedish.co,server-18-155-68-46.sin52.r.cloudfront.net,server-18-65-244-56.syd3.r.cloudfront.net,server-18-239-69-124.ams58.r.cloudfront.net,server-18-238-80-120.jfk52.r.cloudfront.net,server-18-238-80-5.jfk52.r.cloudfront.net,server-13-33-187-8.fra60.r.cloudfront.net,server-3-167-56-88.iad61.r.cloudfront.net,server-13-33-165-38.yto50.r.cloudfront.net,server-13-33-187-37.fra60.r.cloudfront.net,server-18-66-41-88.bom78.r.cloudfront.net,server-3-168-86-48.sfo5.r.cloudfront.net,,,18.155.68.46,18.65.244.56,18.239.69.124,18.238.80.120,18.238.80.5,13.33.187.8,3.167.56.88,13.33.165.38,13.33.187.37,18.66.41.88,3.168.86.48,None,None
newegg.com,a23-201-189-108.deploy.static.akamaitechnologies.com,a184-28-212-242.deploy.static.akamaitechnologies.com,a23-56-202-87.deploy.static.akamaitechnologies.com,,,,,,,,,,,23.201.189.108,184.28.212.242,23.56.202.87,None,None,None,None,None,None,None,None,None,None
dome9.com,server-18-172-112-73.fra60.r.cloudfront.net,server-13-225-4-117.sin52.r.cloudfront.net,server-13-33-165-114.yto50.r.cloudfront.net,server-18-173-219-31.jfk52.r.cloudfront.net,server-18-239-18-62.ams58.r.cloudfront.net,server-18-160-10-56.iad12.r.cloudfront.net,server-18-173-219-109.jfk52.r.cloudfront.net,server-18-173-219-82.jfk52.r.cloudfront.net,server-99-84-238-100.sfo5.r.cloudfront.net,server-18-172-112-10.fra60.r.cloudfront.net,server-108-158-61-129.bom78.r.cloudfront.net,server-18-67-110-6.syd62.r.cloudfront.net,server-99-84-238-175.sfo5.r.cloudfront.net,18.172.112.73,13.225.4.117,13.33.165.114,18.173.219.31,18.239.18.62,18.160.10.56,18.173.219.109,18.173.219.82,99.84.238.100,18.172.112.10,108.158.61.129,18.67.110.6,99.84.238.175
appfolio.com,server-3-168-86-117.sfo5.r.cloudfront.net,server-13-35-93-46.jfk50.r.cloudfront.net,server-3-168-86-123.sfo5.r.cloudfront.net,server-3-164-92-96.yto53.r.cloudfront.net,server-18-165-140-48.hel51.r.cloudfront.net,server-99-86-229-9.iad79.r.cloudfront.net,server-13-35-93-70.jfk50.r.cloudfront.net,server-18-239-36-24.ams58.r.cloudfront.net,server-3-168-86-125.sfo5.r.cloudfront.net,server-13-32-27-28.fra56.r.cloudfront.net,server-18-165-140-12.hel51.r.cloudfront.net,,,3.168.86.117,13.35.93.46,3.168.86.123,3.164.92.96,18.165.140.48,99.86.229.9,13.35.93.70,18.239.36.24,3.168.86.125,13.32.27.28,18.165.140.12,None,None
bitmoji.com,server-13-224-189-73.fra2.r.cloudfront.net,server-18-239-83-63.ams58.r.cloudfront.net,server-3-168-73-42.jfk50.r.cloudfront.net,server-3-165-82-83.sin2.r.cloudfront.net,server-3-168-73-7.jfk50.r.cloudfront.net,server-108-158-46-123.bom78.r.cloudfront.net,server-108-158-32-71.syd3.r.cloudfront.net,server-18-67-39-18.yto50.r.cloudfront.net,server-99-86-229-8.iad79.r.cloudfront.net,server-13-224-189-94.fra2.r.cloudfront.net,server-18-155-192-21.sfo53.r.cloudfront.net,,,13.224.189.73,18.239.83.63,3.168.73.42,3.165.82.83,3.168.73.7,108.158.46.123,108.158.32.71,18.67.39.18,99.86.229.8,13.224.189.94,18.155.192.21,None,None
france.tv,a23-54-30-73.deploy.static.akamaitechnologies.com,a23-216-149-139.deploy.static.akamaitechnologies.com,a23-205-255-235.deploy.static.akamaitechnologies.com,a104-110-191-43.deploy.static.akamaitechnologies.com,a2-18-66-163.deploy.static.akamaitechnologies.com,a23-201-47-187.deploy.static.akamaitechnologies.com,a23-34-59-41.deploy.static.akamaitechnologies.com,a23-1-33-12.deploy.static.akamaitechnologies.com,a23-50-131-141.deploy.static.akamaitechnologies.com,a23-32-29-88.deploy.static.akamaitechnologies.com,,,,23.54.30.73,23.216.149.139,23.205.255.235,104.110.191.43,2.18.66.163,23.201.47.187,23.34.59.41,23.1.33.12,23.50.131.141,23.32.29.88,None,None,None
apartments.com,a23-34-221-81.deploy.static.akamaitechnologies.com,a23-215-57-86.deploy.static.akamaitechnologies.com,a23-56-163-172.deploy.static.akamaitechnologies.com,a104-96-173-33.deploy.static.akamaitechnologies.com,a184-30-157-150.deploy.static.akamaitechnologies.com,a184-51-97-117.deploy.static.akamaitechnologies.com,a104-75-88-254.deploy.static.akamaitechnologies.com,a23-62-24-199.deploy.static.akamaitechnologies.com,a23-37-17-136.deploy.static.akamaitechnologies.com,,,,,23.34.221.81,23.215.57.86,23.56.163.172,104.96.173.33,184.30.157.150,184.51.97.117,104.75.88.254,23.62.24.199,23.37.17.136,None,None,None,None
gopro.com,server-108-139-10-72.sfo5.r.cloudfront.net,server-18-67-93-43.syd62.r.cloudfront.net,server-18-67-17-78.yto50.r.cloudfront.net,server-52-85-132-125.iad50.r.cloudfront.net,server-18-239-36-54.ams58.r.cloudfront.net,server-18-164-116-48.jfk50.r.cloudfront.net,server-108-139-10-101.sfo5.r.cloudfront.net,server-18-239-142-82.bom54.r.cloudfront.net,server-18-164-116-98.jfk50.r.cloudfront.net,server-18-66-147-53.fra60.r.cloudfront.net,server-18-164-116-101.jfk50.r.cloudfront.net,server-3-165-102-68.sin2.r.cloudfront.net,,108.139.10.72,18.67.93.43,18.67.17.78,52.85.132.125,18.239.36.54,18.164.116.48,108.139.10.101,18.239.142.82,18.164.116.98,18.66.147.53,18.164.116.101,3.165.102.68,None
hotmart.com,server-52-85-61-50.ewr53.r.cloudfront.net,server-18-238-192-95.sfo53.r.cloudfront.net,server-52-222-214-117.fra56.r.cloudfront.net,server-13-33-165-15.yto50.r.cloudfront.net,server-108-158-20-75.syd62.r.cloudfront.net,server-18-239-111-49.bom54.r.cloudfront.net,server-99-84-191-30.iad89.r.cloudfront.net,server-52-222-214-29.fra56.r.cloudfront.net,server-18-238-192-20.sfo53.r.cloudfront.net,server-3-165-82-75.sin2.r.cloudfront.net,server-18-238-243-91.ams58.r.cloudfront.net,server-52-85-61-35.ewr53.r.cloudfront.net,server-52-85-61-89.ewr53.r.cloudfront.net,52.85.61.50,18.238.192.95,52.222.214.117,13.33.165.15,108.158.20.75,18.239.111.49,99.84.191.30,52.222.214.29,18.238.192.20,3.165.82.75,18.238.243.91,52.85.61.35,52.85.61.89
easports.com,a23-56-202-142.deploy.static.akamaitechnologies.com,a104-103-197-246.deploy.static.akamaitechnologies.com,a23-201-190-157.deploy.static.akamaitechnologies.com,a104-68-30-219.deploy.static.akamaitechnologies.com,a104-114-81-244.deploy.static.akamaitechnologies.com,a23-218-63-125.deploy.static.akamaitechnologies.com,a23-56-118-224.deploy.static.akamaitechnologies.com,a23-34-209-112.deploy.static.akamaitechnologies.com,a184-28-212-247.deploy.static.akamaitechnologies.com,a125-252-219-142.deploy.static.akamaitechnologies.com,,,,23.56.202.142,104.103.197.246,23.201.190.157,104.68.30.219,104.114.81.244,23.218.63.125,23.56.118.224,23.34.209.112,184.28.212.247,125.252.219.142,None,None,None
trkn.us,a23-45-235-153.deploy.static.akamaitechnologies.com,a23-216-149-134.deploy.static.akamaitechnologies.com,a23-48-95-18.deploy.static.akamaitechnologies.com,a23-11-215-144.deploy.static.akamaitechnologies.com,a2-18-63-14.deploy.static.akamaitechnologies.com,a2-16-100-17.deploy.static.akamaitechnologies.com,a23-34-59-37.deploy.static.akamaitechnologies.com,a23-196-3-202.deploy.static.akamaitechnologies.com,a23-212-62-197.deploy.static.akamaitechnologies.com,a23-205-255-238.deploy.static.akamaitechnologies.com,a23-44-203-70.deploy.static.akamaitechnologies.com,a23-209-46-158.deploy.static.akamaitechnologies.com,a2-16-6-12.deploy.static.akamaitechnologies.com,23.45.235.153,23.216.149.134,23.48.95.18,23.11.215.144,2.18.63.14,2.16.100.17,23.34.59.37,23.196.3.202,23.212.62.197,23.205.255.238,23.44.203.70,23.209.46.158,2.16.6.12
cleanbrowsing.org,cdn-edge-canada-montreal1.noc.org,cdn-edge-europe-frankfurt1.noc.org,cdn-edge-usa-west-la1.noc.org,cdn-edge-usa-east-ny1.noc.org,cdn-edge-usa-east-chicago1.noc.org,cdn-edge-australia-sydney1.noc.org,cdn-edge-asia-singapore1.noc.org,cdn-edge-europe-london1.noc.org,,,,,,51.161.115.44,45.32.155.191,45.32.75.24,208.167.248.121,149.28.121.105,139.180.174.196,45.77.168.207,95.179.200.247,None,None,None,None,None
dailykos.com,server-3-168-102-49.jfk52.r.cloudfront.net,server-18-245-46-11.fra56.r.cloudfront.net,server-18-239-94-46.ams1.r.cloudfront.net,server-108-138-246-35.sfo5.r.cloudfront.net,server-3-162-112-19.iad61.r.cloudfront.net,server-18-67-93-113.syd62.r.cloudfront.net,server-18-67-17-107.yto50.r.cloudfront.net,server-108-159-61-43.bom78.r.cloudfront.net,server-18-245-46-103.fra56.r.cloudfront.net,server-3-168-102-81.jfk52.r.cloudfront.net,server-3-165-102-28.sin2.r.cloudfront.net,,,3.168.102.49,18.245.46.11,18.239.94.46,108.138.246.35,3.162.112.19,18.67.93.113,18.67.17.107,108.159.61.43,18.245.46.103,3.168.102.81,3.165.102.28,None,None
krone.at,server-18-160-18-96.iad12.r.cloudfront.net,server-3-164-92-67.yto53.r.cloudfront.net,server-13-35-121-108.sfo5.r.cloudfront.net,server-18-245-46-59.fra56.r.cloudfront.net,server-3-165-82-53.sin2.r.cloudfront.net,server-108-138-106-34.jfk50.r.cloudfront.net,server-18-239-142-58.bom54.r.cloudfront.net,server-108-138-106-81.jfk50.r.cloudfront.net,server-18-239-69-98.ams58.r.cloudfront.net,server-13-35-121-31.sfo5.r.cloudfront.net,server-18-67-110-11.syd62.r.cloudfront.net,server-108-138-106-40.jfk50.r.cloudfront.net,,18.160.18.96,3.164.92.67,13.35.121.108,18.245.46.59,3.165.82.53,108.138.106.34,18.239.142.58,108.138.106.81,18.239.69.98,13.35.121.31,18.67.110.11,108.138.106.40,None
citigroup.com,a104-94-222-171.deploy.static.akamaitechnologies.com,a104-96-178-165.deploy.static.akamaitechnologies.com,,,,,,,,,,,,104.94.222.171,104.96.178.165,None,None,None,None,None,None,None,None,None,None,None
webnovel.com,server-65-8-161-32.sfo53.r.cloudfront.net,server-18-238-243-56.ams58.r.cloudfront.net,server-18-165-98-60.iad55.r.cloudfront.net,server-18-238-49-98.jfk52.r.cloudfront.net,server-108-158-32-104.syd3.r.cloudfront.net,server-18-244-18-51.fra56.r.cloudfront.net,server-65-8-161-97.sfo53.r.cloudfront.net,server-18-245-96-55.yto50.r.cloudfront.net,server-108-156-133-90.sin2.r.cloudfront.net,server-18-66-57-110.bom78.r.cloudfront.net,server-18-244-18-103.fra56.r.cloudfront.net,server-18-238-49-105.jfk52.r.cloudfront.net,,65.8.161.32,18.238.243.56,18.165.98.60,18.238.49.98,108.158.32.104,18.244.18.51,65.8.161.97,18.245.96.55,108.156.133.90,18.66.57.110,18.244.18.103,18.238.49.105,None
bluestacks.com,server-108-139-10-119.sfo5.r.cloudfront.net,server-18-245-31-10.fra56.r.cloudfront.net,server-18-245-31-4.fra56.r.cloudfront.net,server-52-85-61-4.ewr53.r.cloudfront.net,server-52-85-61-109.ewr53.r.cloudfront.net,server-13-33-30-114.sin2.r.cloudfront.net,server-18-245-96-35.yto50.r.cloudfront.net,server-18-67-110-102.syd62.r.cloudfront.net,server-52-85-132-20.iad50.r.cloudfront.net,server-18-66-57-28.bom78.r.cloudfront.net,server-52-85-61-48.ewr53.r.cloudfront.net,server-18-239-50-4.ams58.r.cloudfront.net,,108.139.10.119,18.245.31.10,18.245.31.4,52.85.61.4,52.85.61.109,13.33.30.114,18.245.96.35,18.67.110.102,52.85.132.20,18.66.57.28,52.85.61.48,18.239.50.4,None
amazonses.com,server-13-249-39-63.iad89.r.cloudfront.net,server-13-226-94-74.jfk52.r.cloudfront.net,server-13-226-94-122.jfk52.r.cloudfront.net,server-18-67-17-74.yto50.r.cloudfront.net,server-18-239-199-101.sfo53.r.cloudfront.net,server-18-155-99-82.blr50.r.cloudfront.net,server-18-239-36-104.ams58.r.cloudfront.net,server-13-226-94-83.jfk52.r.cloudfront.net,server-18-239-199-83.sfo53.r.cloudfront.net,server-143-204-215-56.fra53.r.cloudfront.net,server-13-33-187-14.fra60.r.cloudfront.net,server-13-33-30-119.sin2.r.cloudfront.net,server-13-33-30-74.sin2.r.cloudfront.net,13.249.39.63,13.226.94.74,13.226.94.122,18.67.17.74,18.239.199.101,18.155.99.82,18.239.36.104,13.226.94.83,18.239.199.83,143.204.215.56,13.33.187.14,13.33.30.119,13.33.30.74
pixlr.com,server-18-238-49-23.jfk52.r.cloudfront.net,server-52-85-151-56.iad89.r.cloudfront.net,server-18-239-36-66.ams58.r.cloudfront.net,server-18-67-93-125.syd62.r.cloudfront.net,server-18-67-39-105.yto50.r.cloudfront.net,server-99-86-4-57.fra6.r.cloudfront.net,server-13-33-88-29.sin2.r.cloudfront.net,server-18-238-49-104.jfk52.r.cloudfront.net,server-99-86-4-80.fra6.r.cloudfront.net,server-18-66-57-97.bom78.r.cloudfront.net,server-13-35-121-129.sfo5.r.cloudfront.net,,,18.238.49.23,52.85.151.56,18.239.36.66,18.67.93.125,18.67.39.105,99.86.4.57,13.33.88.29,18.238.49.104,99.86.4.80,18.66.57.97,13.35.121.129,None,None
sleepycat.com,a23-10-140-6.deploy.static.akamaitechnologies.com,a96-17-46-209.deploy.static.akamaitechnologies.com,a23-67-143-133.deploy.static.akamaitechnologies.com,a23-201-172-2.deploy.static.akamaitechnologies.com,a23-43-119-109.deploy.static.akamaitechnologies.com,a23-38-225-98.deploy.static.akamaitechnologies.com,a23-38-129-4.deploy.static.akamaitechnologies.com,a23-210-96-190.deploy.static.akamaitechnologies.com,a23-53-172-107.deploy.static.akamaitechnologies.com,a23-209-237-108.deploy.static.akamaitechnologies.com,,,,23.10.140.6,96.17.46.209,23.67.143.133,23.201.172.2,23.43.119.109,23.38.225.98,23.38.129.4,23.210.96.190,23.53.172.107,23.209.237.108,None,None,None
fotocasa.es,server-18-67-39-70.yto50.r.cloudfront.net,server-18-239-199-3.sfo53.r.cloudfront.net,server-52-85-132-114.iad50.r.cloudfront.net,server-18-238-80-119.jfk52.r.cloudfront.net,server-18-238-80-117.jfk52.r.cloudfront.net,server-18-66-41-4.bom78.r.cloudfront.net,server-18-239-199-4.sfo53.r.cloudfront.net,server-13-225-4-19.sin52.r.cloudfront.net,server-18-67-110-107.syd62.r.cloudfront.net,server-18-238-80-83.jfk52.r.cloudfront.net,server-18-239-83-83.ams58.r.cloudfront.net,server-18-244-18-37.fra56.r.cloudfront.net,server-18-244-18-16.fra56.r.cloudfront.net,18.67.39.70,18.239.199.3,52.85.132.114,18.238.80.119,18.238.80.117,18.66.41.4,18.239.199.4,13.225.4.19,18.67.110.107,18.238.80.83,18.239.83.83,18.244.18.37,18.244.18.16
cbp.gov,a104-114-101-198.deploy.static.akamaitechnologies.com,a23-204-25-176.deploy.static.akamaitechnologies.com,a23-38-28-247.deploy.static.akamaitechnologies.com,a23-5-154-88.deploy.static.akamaitechnologies.com,a125-252-216-169.deploy.static.akamaitechnologies.com,a23-38-237-249.deploy.static.akamaitechnologies.com,a104-68-17-71.deploy.static.akamaitechnologies.com,a104-103-195-88.deploy.static.akamaitechnologies.com,a23-67-131-29.deploy.static.akamaitechnologies.com,a23-49-82-123.deploy.static.akamaitechnologies.com,,,,104.114.101.198,23.204.25.176,23.38.28.247,23.5.154.88,125.252.216.169,23.38.237.249,104.68.17.71,104.103.195.88,23.67.131.29,23.49.82.123,None,None,None
autozone.com,a23-43-119-118.deploy.static.akamaitechnologies.com,a23-215-56-152.deploy.static.akamaitechnologies.com,a23-35-188-163.deploy.static.akamaitechnologies.com,a23-37-17-59.deploy.static.akamaitechnologies.com,a23-54-56-166.deploy.static.akamaitechnologies.com,a184-30-156-178.deploy.static.akamaitechnologies.com,a23-56-162-178.deploy.static.akamaitechnologies.com,a23-5-104-38.deploy.static.akamaitechnologies.com,a104-75-88-67.deploy.static.akamaitechnologies.com,a173-222-9-24.deploy.static.akamaitechnologies.com,,,,23.43.119.118,23.215.56.152,23.35.188.163,23.37.17.59,23.54.56.166,184.30.156.178,23.56.162.178,23.5.104.38,104.75.88.67,173.222.9.24,None,None,None
emerald.com,server-108-139-47-53.jfk50.r.cloudfront.net,server-18-239-94-5.ams1.r.cloudfront.net,server-13-227-74-81.sfo20.r.cloudfront.net,server-108-159-61-39.bom78.r.cloudfront.net,server-13-227-74-60.sfo20.r.cloudfront.net,server-3-165-82-82.sin2.r.cloudfront.net,server-108-139-47-54.jfk50.r.cloudfront.net,server-3-162-103-67.iad61.r.cloudfront.net,server-65-9-66-21.fra56.r.cloudfront.net,server-3-164-92-79.yto53.r.cloudfront.net,server-108-158-32-22.syd3.r.cloudfront.net,,,108.139.47.53,18.239.94.5,13.227.74.81,108.159.61.39,13.227.74.60,3.165.82.82,108.139.47.54,3.162.103.67,65.9.66.21,3.164.92.79,108.158.32.22,None,None
jiocinema.com,a95-101-74-103.deploy.static.akamaitechnologies.com,a2-21-67-26.deploy.static.akamaitechnologies.com,a23-11-215-153.deploy.static.akamaitechnologies.com,a2-21-20-18.deploy.static.akamaitechnologies.com,a23-216-149-139.deploy.static.akamaitechnologies.com,a23-48-105-13.deploy.static.akamaitechnologies.com,a23-49-248-10.deploy.static.akamaitechnologies.com,a23-216-149-143.deploy.static.akamaitechnologies.com,a23-32-29-11.deploy.static.akamaitechnologies.com,a23-205-255-236.deploy.static.akamaitechnologies.com,a23-49-248-15.deploy.static.akamaitechnologies.com,a23-208-29-177.deploy.static.akamaitechnologies.com,,95.101.74.103,2.21.67.26,23.11.215.153,2.21.20.18,23.216.149.139,23.48.105.13,23.49.248.10,23.216.149.143,23.32.29.11,23.205.255.236,23.49.248.15,23.208.29.177,None
paramount.tech,a23-204-21-78.deploy.static.akamaitechnologies.com,a104-102-62-199.deploy.static.akamaitechnologies.com,a23-207-117-90.deploy.static.akamaitechnologies.com,a23-4-39-86.deploy.static.akamaitechnologies.com,a96-6-229-51.deploy.static.akamaitechnologies.com,a23-57-53-92.deploy.static.akamaitechnologies.com,a104-68-27-151.deploy.static.akamaitechnologies.com,a118-215-83-237.deploy.static.akamaitechnologies.com,a104-103-205-152.deploy.static.akamaitechnologies.com,a184-25-73-157.deploy.static.akamaitechnologies.com,,,,23.204.21.78,104.102.62.199,23.207.117.90,23.4.39.86,96.6.229.51,23.57.53.92,104.68.27.151,118.215.83.237,104.103.205.152,184.25.73.157,None,None,None
dji.com,server-13-227-219-49.ams54.r.cloudfront.net,server-65-8-161-43.sfo53.r.cloudfront.net,server-18-160-10-62.iad12.r.cloudfront.net,server-18-67-110-24.syd62.r.cloudfront.net,server-18-173-219-51.jfk52.r.cloudfront.net,server-65-8-161-93.sfo53.r.cloudfront.net,server-18-173-219-54.jfk52.r.cloudfront.net,server-13-35-210-43.sin2.r.cloudfront.net,server-13-33-165-23.yto50.r.cloudfront.net,server-18-66-102-9.fra56.r.cloudfront.net,server-18-66-57-108.bom78.r.cloudfront.net,server-18-66-102-69.fra56.r.cloudfront.net,,13.227.219.49,65.8.161.43,18.160.10.62,18.67.110.24,18.173.219.51,65.8.161.93,18.173.219.54,13.35.210.43,13.33.165.23,18.66.102.9,18.66.57.108,18.66.102.69,None
fotocdn.net,fsa-151.addr.fotocdn.net,fsa-150.addr.fotocdn.net,,,,,,,,,,,,185.5.72.151,185.5.72.150,None,None,None,None,None,None,None,None,None,None,None
dazn.com,server-18-172-112-113.fra60.r.cloudfront.net,server-18-239-83-94.ams58.r.cloudfront.net,server-108-158-32-39.syd3.r.cloudfront.net,server-3-165-102-30.sin2.r.cloudfront.net,server-18-239-111-67.bom54.r.cloudfront.net,server-13-225-63-26.ewr53.r.cloudfront.net,server-18-67-17-30.yto50.r.cloudfront.net,server-99-86-229-31.iad79.r.cloudfront.net,server-13-225-63-126.ewr53.r.cloudfront.net,server-13-35-121-70.sfo5.r.cloudfront.net,server-18-172-112-79.fra60.r.cloudfront.net,server-13-225-63-79.ewr53.r.cloudfront.net,,18.172.112.113,18.239.83.94,108.158.32.39,3.165.102.30,18.239.111.67,13.225.63.26,18.67.17.30,99.86.229.31,13.225.63.126,13.35.121.70,18.172.112.79,13.225.63.79,None
bancointer.com.br,server-18-173-132-67.jfk52.r.cloudfront.net,server-18-173-205-19.fra56.r.cloudfront.net,server-18-238-192-35.sfo53.r.cloudfront.net,server-3-164-92-56.yto53.r.cloudfront.net,server-108-158-20-15.syd62.r.cloudfront.net,server-108-158-46-69.bom78.r.cloudfront.net,server-3-165-102-52.sin2.r.cloudfront.net,server-18-239-50-77.ams58.r.cloudfront.net,server-18-173-132-55.jfk52.r.cloudfront.net,server-13-32-151-84.iad66.r.cloudfront.net,server-18-173-205-95.fra56.r.cloudfront.net,,,18.173.132.67,18.173.205.19,18.238.192.35,3.164.92.56,108.158.20.15,108.158.46.69,3.165.102.52,18.239.50.77,18.173.132.55,13.32.151.84,18.173.205.95,None,None
